Td_140_2_46	900	"Димньо, момньо Димньо"	На хоро	На хоро	"Димньо, момньо Димньо"	
Td_140_2_47	743	Где са йе чуло видяло	На хоро (лятно)	На хоро	Где са йе чуло видяло	
Td_140_2_48	431	Слизало момче горньенче	На жътва	На жътва	Слизало момче горньенче	
Td_140_2_49	728	Русня на д'ори стояше	На хоро (зимно)	На хоро	Русня на д'ори стояше	
Td_140_2_50	723	Димитър дума Тодорке	На хоро (зимно)	На хоро	Димитър дума Тодорке	
Td_140_2_51	495	В село циганки дойдоха	На зимна седянка	*	В село циганки дойдоха	
Td_140_2_52	494	Вакрил мами си думаше	На зимна седянка	*	Вакрил мами си думаше	
Td_141_1_01	526	Стоян на нива ореше	На седянка	На седянка	Стоян на нива ореше	
Td_141_1_02	581	"Марийка, мамо, Марийка"	На хоро (по Великден и всякога)	На хоро	"Марийка, мамо, Марийка"	
Td_141_1_03	770	"Два царя, мамо, два царя"	На хоро (всякога)	На хоро	"Два царя, мамо, два царя"	
Td_141_1_04	***			На седянка	Мама Начо търси	
Td_141_1_05	532	Тръгнала е Янка 	На седянка 	На седянка	Тръгнала е Янка във гора зелена	
Td_141_1_06	776	Какво е чудо станало	На хоро (винаги)	На хоро	Какво е чудо станало	
Td_141_1_07	785	Отгоре хайдути слязаха	На хоро (винаги)	На хоро	Отгоре хайдути слязаха	
Td_141_1_08	780	Мама си Дана плетеше	На хоро (всякога)	На хоро	Мама си Дана плетеше	
Td_141_1_09	262	Кога го майка главеше	Сватбарска (когато опяват пряпола)	Сватбарска	Кога го майка главеше	
Td_141_1_10	260	Добра е змейка любила	На сватба (хоро на меденците)	Хоро на меденците	Добра е змейка любила	
Td_141_1_11	416	"Брайне ле, кара Димитре"	Жътварска (вечер по икиндия)	Жътварска	"Брайне ле, кара Димитре"	
Td_141_1_12	375	"Слънце, ясно слънце"	Жътварска (по обед)	Жътварска	"Слънце, ясно слънце"	
Td_141_1_13	288	Де са йе чуло-видяло	Сватбарска (га отиват да вземат булката)	Сватбарска	Де са йе чуло-видяло	
Td_141_1_14	515	"На чушмята перяха, лельо"	На седянка	На седянка	"На чушмята перяха, лельо"	
Td_141_1_15	915	Какво е чудо станало 	На хоро	На хоро	Какво е чудо станало 	
Td_141_1_16	***			Хоро	"Хранила мама, гледала (кавал)"	
Td_141_1_17	***			Тракийско хоро на пояс	(кавал)	
Td_141_1_18	***			Чобанска мелодия и хоро	(кавал)	
Td_141_1_19	***			Друга чобанска и ...	(кавал)	
Td_141_1_20	***			На моабет	Заплакала е гората (кавал)	
Td_141_1_21	***			На моабет	"Стоян на Радка думаше: Защо си болна, кахърна (кавал)"	
Td_141_1_22	577	Какво йе чудо станало 	На хоро (по Великден)	На хоро	Какво йе чудо станало 	
Td_141_1_23	913	Заспала мома Дафина	На хоро	На хоро	Заспала мома Дафина	
Td_141_1_24	936	Мари Малушке мамина	На хоро	На хоро	Мари Малушке мамина	
Td_141_1_25	520	Седнала беше Драгана	На седянка	На седянка	Седнала беше Драгана	
Td_141_1_26	525	"Снощи минах, мамо, край село Колюби"	На седянка	На седянка	"Снощи минах, мамо"	
Td_141_1_27	296	"Скрийте ма, мамо, скрийте ма"	Сватбарска (когато отиват за булката)	Сватбарска	"Скрийте ма, мамо, скрийте ма"	
Td_141_1_28	410	"Слънцето трепти, захожда"	Жътварска (вечер)	На жътва	"Слънцето трепти, захуда"	
Td_141_1_29	374	Яна брайна приглавила	Жътварска (по обед)	На жътва	Яна брайна приглавила	
Td_141_1_30	1066	През един пролетен майски ден	Градска	Градска	През един пролетен майски ден	
Td_141_1_31	465	Силно страженье станало	На летни попрелки 	На летни попрелки	Силно страженье станало	
Td_141_2_01	561	"Два царя, мамо, два царя"	На хоро (по Великден)	На хоро	"Два царя, мамо, два царя"	
Td_141_2_02	***			На моабет	Де са е чуло-видяло	
Td_141_2_03	233	Пеперуда руда	На пеперуда	На пеперуда	*	
Td_141_2_04	901	Добра д'оря мете	На хоро	На хоро	Добра д'оря мете	
Td_141_2_05	269	Кога си майка главеше	Сватбарска (на пряпола)	Сватбарска	Кога си майка главеше	
Td_141_2_06	295	"Скрийте ма, братя, скрийте ма"	Сватбарска (като отиват за булките)	Сватбарска	"Скрийте ма, братя, скрийте ма"	
Td_141_2_07	321	"Прощавай, мале, прощавай"	Сватбарска (когато се прощава булката)	Сватбарска	"Прощавай, мале, прощавай"	
Td_141_2_08	938	Марчо на Донка думаше	На хоро	На хоро	Марчо на Донка думаше	
Td_141_2_09	956	Рано ми Гьорги подрани	На хоро	На хоро	Рано ми Гьорги подрани	
Td_141_2_10	961	Снощи са Стоян понапи	На хоро	На хоро	Снощи са Стоян понапи	
Td_141_2_11	1059	"Чакам те, чакам, Янко море, да дойдеш"	На моабет	На моабет	"Чакам те, чакам, Янко море"	
Td_144_1_01	***			На моабет	"Добро льо, мари, хубава"	
Td_144_1_02	***			Сватбарско хоро	Разболял са е Димитър	Делка Гогова Митева
Td_144_1_03	***			Сватбарска	*	
Td_144_1_04	***			Сватбарска	"Скрийте ма, братя, скрийте ма"	
Td_144_1_05	***			Сватбарска	"Ти, момкова мале"	
Td_144_1_06	***			На моабет	"Глас се чува, мила мамо"	Мария Георгиева Въткова
Td_144_1_07	***			На моабет	Янкул на Радка думаше	
Td_144_1_08	***			Хороводна	"Това, що е чудо станало"	
Td_144_1_09	***			На седянка	"На сърце ме яде, мила мамо"	
Td_144_1_10	***			На хоро	Слънцето трепти да зайде	
Td_144_1_11	***			На моабет	Вакрил мама си думаше	
Td_144_1_12	***			На седянка	"Разболя се Янка, едничка на мама"	
Td_144_1_13	***			Хороводна	Заспала беше Дафинка	Иванка Колева Делчева
Td_144_1_14	***			На моабет	Хаджи Димитър от Сливен	
Td_144_1_15	***			Хороводна	"Де се е чуло, видяло"	
Td_144_1_16	***			Хороводна	"Де са бе чуло, видяло"	
Td_144_1_17	***			Хороводна	Разболял се е млад Стоян	
Td_144_1_18	***			Хороводна	Най-лошото е на света	
Td_144_1_19	***			На моабет	Господ е ??? Заградил	
Td_144_1_20	***			На моабет	Мама на Тоньо думаше	
Td_144_1_21	***			На моабет	Хубава Грозданка	
Td_144_1_22	***			На моабет	Бяла Мария на извор седи	Иванка Николова Мутафова
Td_144_1_23	***			На моабет	Стар свекър Янка думаше	
Td_144_1_24	***			На моабет	Мама Петрана думаше	
Td_144_1_25	***			На моабет	Мари Тодоро ле	
Td_144_1_26	***			На моабет	Хайде море карда?	
Td_144_1_27	***			Но хоро	"Тодоре, леле, Тодоре"	
Td_144_1_28	***			*	"Горо льо, горо зелена"	
Td_144_1_29	***			Хороводна	Мама Радойча гълчеше	
Td_144_1_30	***			Хороводна	Слънцето трепти да зайде	
Td_144_1_31	***			*	Бръмнала пчеличка	Марийка
Td_170_1_01	890	"Войници, Стойне, избират"	Хороводна	*	"Войници, Стойне, избират"	
Td_170_1_02	971	"Сбрали, че са са събрали"	На хоро	*	"Сбрали,  са са събрали"	
Td_170_1_03	925	Любят се Стоян и Радка	На хоро	*	Любят се Стоян и Радка	
Td_170_1_04	951	Пустите клети черкези	На хоро	*	Пустите клети черкези	
Td_170_1_05	931	Мама на Стоян думаше	На хоро	*	Мама на Стоян думаше	
Td_170_1_06	914	Иванчо лежи сред двори	На хоро	*	Иванчо лежи сред двори	
Td_170_1_07	897	Бре де се е чуло й видяло	На хоро	*	Бре де се е чуло й видяло	
Td_170_1_08	955	Разболял ми съ й млад Милен	На хоро	*	Разболял ми съ й млад Милен	
Td_170_1_09	918	Калуда ходи до двори	На хоро	*	Калуда ходи до двори	
Td_170_2_01	***			*	Марко Еленке думаше	"Фолклорна група при читалище ``Развитие'', с. Генерал Тошево, Ямболско"
Td_170_2_02	***			*	"Драгано, Драганке"	
Td_170_2_03	***			*	???	
Td_170_2_04	***			*	Пил Богдан вино червено	"Фолклорна група при читалище ``Мисъл'', с. Овчи кладенец,  Ямболско"
Td_170_2_05	***			*	Чувайте мало и голямо	
Td_170_2_06	***			*	"Слунцето трепти, зайдува"	
Td_170_2_07	949	"Посъбра Гълъб, Гълъбо"	На хоро	*	Посъбра Гълъб	
Td_170_2_08	***			*	"Канят ме, мамо"	"Фолклорна група при училище ``Хр. Ботев'',  с. Овчи кладенец,  Ямболско"
Td_170_2_09	***			*	???	
Td_170_2_10	***			*	Проводил Ваньо зарана	"Фолклорен хор при читалище ``Възраждане'', гр. Болярово "
Td_170_2_11	***			*	Тамак на Донка думаше	
Td_170_2_12	***			*	Радка за вода ходеше	
Td_170_2_13	***			*	"Дойне ле, джанъм"	"Фолклорна група при училище ``П. Хилендарски'',  с. Каменец, Ямболско"
Td_170_2_14	887	Буля Калина думаше	На хоро	*	Буля Калина думаше	
Td_170_2_15	***			*	"Беглик се сбира, събира"	
Td_170_2_16	***			*	Посъбра Дельо дружина	"Фолклорна група при читалище ``Асен Златаров'',  с. Каменец, Ямболско"
Td_170_2_17	***			*	Еленка по двор ходеше	
Td_170_2_18	***			*	Мама на Райна думаше	
Td_170_2_19	934	"Мари Калино, Калино"	На хоро	*	Мари Калино	"Фолклорна група при читалище ``Н. Й. Вапцаров'', с. Генерал Инзово, Ямболско"
Td_170_2_20	432	"Срещнали ми са, срещнали"	Жътварска	*	"Срещнали ми са, срещнали"	
Td_170_2_21	433	"Янкян'та майка, джанъм"	Жътварска	*	"Янкяната майка, джанъм"	
Td_171_1_01	986	Янка черкезче думаше	На хоро	*	Янка черкезче думаше	
Td_171_1_02	53	Събрали се три делия	Коледарска 	*	Събрали се три делия	"Група за коледарски песни при читалище ``Н. Й. Вапцаров'',  с. Каравелово"
Td_171_1_03	125	Побляла йе вакла йовца	Коледарска 	*	Побляла е вакла овца	
Td_171_1_04	67	Похвалила са й Биняна буля 	Коледарска 	*	Похвалила се Бинина буля 	
Td_171_1_05	894	Гради мома висок чардак	На хоро	*	Гради мома	"Фолклорен хор при читалище ``Просвета'', с. Люлин, Ямболско"
Td_171_1_06	985	Янка на мама думаше	На хоро	*	Янка на мама думаше	
Td_171_1_07	903	Дойна двори мела	На хоро	*	Дойна двори мете	
Td_171_1_08	964	Стоян мама си думаше	На хоро	*	"Драга ми, мамо, Драгана"	"Фолклорен хор при читалище ``Съзнание'', с. Недялско, Ямболско"
Td_171_1_09	899	Димитър мама думаше	На хоро	*	Димитър мама думаше	
Td_171_1_10	973	Танас на Марга думаше	На хоро	*	Танас на Марга думаше	
Td_171_1_11	928	Мама си Петър посгоди	На хоро	*	Мама си Петър позгоди	"Фолклорен хор при читалище ``Напредък'', с. Голям манастир, Ямболско"
Td_171_1_12	***			*	"Събрали ми се, събрали"	
Td_171_1_13	***			*	Никола Дойне думаше	
Td_171_1_14	924	Кънчо на война отива	На хоро	*	Кънчо на война отива	"Фолклорна група при читалище ``Зора'', с. Челник, Ямболско"
Td_171_1_15	970	"Събрали ми са, набрали"	На хоро	*	"Събрали ми са, събрали"	
Td_171_1_16	927	Люляла Янка люлчица	На хоро	*	Люляла Янка люлчица	
Td_171_1_17	***			*	Пенка на мама думаше	"Фолклорен хор при училище ""Пейо Яворов"", с. Златица"
Td_171_1_18	***			*	Тръгнала Яна	
Td_171_1_19	***			*	Слънцето скрито зад облак	
Td_171_1_20	***			Коледарска	Звъннали са седем порти	"Група за коледарски песни при читалище ""Искра"", с. ???"
Td_171_2_03	***			Коледарска	Седнал ми беше Михал войвода	
Td_171_2_04	***			Коледарска	Разболял се свети Илия	
Td_171_2_05	891	Всички хайдути вечеряли	На хоро	*	Всички хайдути вечеряли	"Фолклорна група, читалище ``Просвета'', с. Първенец, Ямболско"
Td_171_2_06	***			*	"Елин-пелин, зелен пелин"	
Td_171_2_07	929	Мама Петрана будеше	На хоро	*	Петранина свекърва	
Td_171_2_08	***			*	Марко си конче седлае	
Td_171_2_09	***			*	Любил Никола Лиляна	
Td_171_2_10	***			*	Залюбила Вида Караджа	
Td_171_2_11	***			*	Димка на мама думаше	"Фолклорна група, читалище ""Възраждане"", с. Войника"
Td_171_2_12	***			*	*	
Td_171_2_13	***			*	Тръгнала е Янка	
Td_171_2_14	904	"Драгано, Драганке"	На хоро	*	"Драгано, Драганке"	"Фолклорна група, читалище ``Я. Кирчев'', с. Скалица, Ямболско"
Td_171_2_15	***			*	*	
Td_171_2_16	958	Сидефка рано ранила	На хоро	*	Сидефка рано ранила	
Td_171_2_17	***			Коледарска	Звъннало е ясно звънче	"Група за коледарски песни при читалище ""Знание"", с. Недялково"
Td_171_2_18	***			Коледарска	На Таньо са гости дошли	
Td_171_2_19	***			Коледарска	Похваля се малка мома	
Td_171_2_20	***			*	(благословия)	
Td_171_2_21	***			Седенкарска	Хубава бяла Радо ле	"Група за седенкарски песни при читалище ""Просвета"", с. ???"
Td_171_2_22	***			Седенкарска	??? Са Георги и Ганка	
Td_177_1_01	***			Народни мелодии	*	"Битов оркестер при читалище ""Хр. Ботев"", с. Ботево "
Td_177_1_02	***			*	*	
Td_177_1_03	***			Народни мелодии	(кавал)	
Td_177_1_04	968	Съби мама си думаше	На хоро	*	Съби мама си думаше	"Фолклорен хор при читалище ``Момчил'', с. Бояджик,  Ямболско"
Td_177_1_05	921	Кани са Кольо на Рада	На хоро	*	Кани са Кольо на Рада	
Td_177_1_06	886	"Бре овчарко, оловарко"	На хоро	*	"Бре, овчарко, оловарко"	
Td_177_1_07	***			*	Мама си войник изпраща (гайда)	Стоян Димов Стоянов
Td_177_1_08	***			*	??? мома и момче от село (гайда)	
Td_177_1_09	45	На стол седи Богдан юнак	Коледна (на ерген)	Коледуване	*	"Група за народни обичаи, с. Бояджик,  Ямболско"
Td_177_1_10	31	"Събрали са й, събор момци"	Коледна (на стар станеник)	*	*	
Td_177_1_11	47	Похваля са й Филип юнак    	Kоледна (на ерген))	*	*	
Td_177_1_12	***			*	(благословия)	
Td_177_1_13	1052	Стоян си стадо разтирва	На моабет (бавна)	*	Стоян си стадо разтирва	
Td_177_2_01	***			Местни народни песни	??? ми се белей	"Фолклорна група ""Пионер"", Народно основно училище с. Овчи кладенец"
Td_177_2_02	***			*	Голям са баяс хванали	
Td_177_2_03	***			*	Донка са беда бедили	
Td_177_2_04	***			*	Що гората на росен мирише	"Народно читалище ""Славейков"", с. Гълъбинци - битова фолклорна група"
Td_177_2_05	***			*	Грозданка по двор ходи	
Td_177_2_06	***			*	Седнала е Рада	
Td_177_2_07	***			*	"Дайне ле, ред се редят/Ставай юнако"	Коледарски обичаи
Td_177_2_08	***			Народни мелодии - на софра и на хоро	(гъдулка)	Диньо Великов
Td_177_2_09	***			Коледуване	Изгряла е ясна зора	" Народно читалище ``Я. Кирчев'', с. Скалица - коледарска група"
Td_177_2_10	***			*	Рано рани свети Георги	
Td_177_2_11	***			*	Седи Яна в градина	
Td_177_2_12	***			*	??? Паднала/Що гората на росен мирише	"Народно читалище ""В. Левски"", с. Златарево - женска фолклорна група"
Td_177_2_13	***			*	"Тръгнала е Рада, Радо ле"	
Td_177_2_14	***			*	"Елено,Еленке (съпровод на гъдулка)"	"Училище ""Хр. Ботев"", с. Голям манастир"
Td_178_1_01	***			*	??? ми се Гьоро/Хвалената булчица (съпровид на кавал)	Галина Костадинова
Td_178_1_02	***			Бавна мелодия и тракийско право хоро	(кавал)	
Td_178_1_03	***			Тракийски напеви и право тракийско хоро	(гъдулка)	
Td_178_1_04	***			*	Калуда дума Димитро	"Фолклорна група при читалище ""Напредък"", с. Голям манастир"
Td_178_1_05	***			*	Бульо льо бульовица	
Td_178_1_06	***			*	В селото дошло ???	
Td_178_1_07	***			*	(гайда)	
Td_178_1_08	***			*	(гайда)	
Td_178_1_09	***			*	(гайда)	
Td_178_1_10	969	"Събрали ми са, събрали"	На хоро	*	"Събрали ми са, събрали"	"Битова група от читалище ``Развитие'', с. Генерал Тошево"
Td_178_1_11	983	Юнак върви през горица зелена	На хоро	*	Юнак върви през горица зелена	
Td_178_1_12	920	"Камиларю, говедарю"	На хоро	*	"Камиларю, говедарю"	
Td_178_1_13	***			Народни мелодии	(устна хармоника)	Марко Марков
Td_178_1_14	158	Тук сме чули-разбрали	Лазарска	Лазаруване	Тук сме чули-разбрали	
Td_178_1_15	218	Никнала златна ябълка	Лазарска	Лазаруване	Изникнала златна ябълка	
Td_178_1_16	216	На бял камък седи	Лазарска	Лазаруване	На бял камък седи	
Td_178_1_17	177	Заспало ми й детенце	Лазарска	Лазаруване	Заспало ми й детенце	
Td_178_1_17a	982	"Хайде, море, хайде"	На хоро	*	??? (няма муз. Запис)	
Td_178_1_18	***			*	(гъдулка)	
Td_178_2_01	***			*	(инструментален състав)	
Td_178_2_02	***			*	(инструментален състав)	
Td_178_2_03	***			*	(инструментален състав)	
Td_178_2_04	575	"Имала й мама, имала"	На хоро (по Великден)	*	"Имала й мама, имала"	
Td_178_2_05	588	Радка ми мома хубава	На хоро (по Великден)	*	Радка ми мома хубава	
Td_178_2_06	585	"Посъбра Гълъб, Гълъбо"	На хоро (по Великден)	*	"Посъбра Гълъб, Гълъбо"	
Td_178_2_07a	142	"Чужди дрехи носиш, чужди братовини"	Лазарска (из улицата или когато навлизат в двора на къщата)	*	"Чужди дрехи носиш, чужди братовини"	
Td_178_2_07b	144	Чий са тез дворове	Лазарска (в двора на къщата)	*	Чий са тез дворове	
Td_178_2_08	211	Герги маме дума	Лазарска	*	*	
Td_178_2_09	188	Мама Андоне думаше	"Лазарска (в къща, където има даскал, учени хора)"	*	*	
Td_178_2_10	195	Прочула са й Рада	Лазарска (когато излизат от къщата) 	*	*	
Td_178_2_11	3	"'Ку си сънян, будян бъди"	Коледна (из пътя)	Коледуване	*	
Td_178_2_12	13	Замъчи са й божа майка   	Коледна (в двора на къщата)	Коледуване	*	
Td_178_2_13	76	Провикнала са й Енкина майка	Коледна (на мома)	Коледуване	*	
Td_178_2_14	104	Завило са й сиво сукле	Коледна (на граматик)	Коледуване	*	
Td_178_2_15	***			*	(благословия)	
Td_178_2_16	***			*	???	
Td_179_1_01	***			*	"Стани ма мамо, ожени/Добро ле, моме хубава (инструментална)"	"Читалище ""Изгрев"", с. Меден кладенец"
Td_179_1_02	***			Седянка	*	"Читалище ""Изгрев"", с. Меден кладенец - група за народни обичаи"
Td_179_1_03	***			*	*	
Td_179_1_04	***			*	"Дай ми, мамо, дай ми/Алекси  ??? (съпровод на гъдулка)"	
Td_179_1_05	***			*	(съпровод на гъдулка)	
Td_179_1_06	***			*	*	
Td_179_2_01	217	Неда на рика переше	На Лазарица (Лазаруване)	На Лазарица	Неда на река переше	
Td_179_2_02	553	"Драгано, Драганке"	"На хоро (на мегдана, на Лазарица и при други случаи)"	На хоро	"Драгано, Драганке"	
Td_179_2_03	259	Сидефка рано ранила	Сватбарска (на меденик)	На сватба	Седефка рано ранила	
Td_179_2_04	923	Караджа Раде думаше	На хоро	На хоро	Караджа Раде думаше	
Td_179_2_05	935	Марийка турчан любила	На хоро	На хоро	Марийка турчан любила	
Td_179_2_06	184	Заспало ми й дитенце	На Лазар (на малко дете)	На Лазар	Заспало ми й дитенце	
Td_179_2_07	210	Булче на града сидеше	На Лазарица	На Лазарица	Булче на града седеше	
Td_179_2_08	137	Моми китки вият	На Лазарица (из пътя - от едната къща до другата)	На Лазарица	Моми китки вият	
Td_179_2_09	314	"Я изгрей, слънце, я изгрей"	Сватбарска (когато прибулват булката)	Сватбарска	"Я изгрей, слънце"	
Td_179_2_10	404	Слънцето трепти да зайдье	На жътва (по икиндия)	На жътва	Слънцето трепти да зайде	
Td_179_2_11	430	"Женала й Милка, Милке мо"	Жътварска	Жътварска	"Женала й Милка, Милке мо"	
Td_179_2_12	493	Я помълчете да послушаме	На летни сиденки	На седенки	Я помълчете да послушаме	
Td_179_2_13	489	Мама на Кина думашe	На летни сиденки	На седенки	Мама на Кина думашe	
Td_179_2_14	1045	Снощи се Стоян завърна	На моабет	На моабет	Снощи се Стоян завърна	
Td_179_2_15	987	"Беляла й Янка, Йенки мо"	На моабет	На моабет	"Беляла й Янка, Йенки мо"	
Td_179_2_16	180	Заспало ми й дитенце	Лазарска (на малко дете)	Лазарска	Заспало ми й дитенце	
Td_179_2_17	161	"Задало ми са й, задало"	Лазарска (на мома)	Лазарска	"Задало ми са й, задало"	
Td_179_2_18	153	Мама Тодоре рано ранеше	На Лазарица (където има ерген)	Лазарска	Мама Тодоре рано ранеше	
Td_179_2_19	160	"Задало ми са й, задало"	Лазарска (на мома)	Лазарска	"Задало ми са й, задало"	
Td_179_2_20	221	Пил Богдан вино чървено	Лазарска	Лазарска	Пил Богдан вино чървено	
Td_179_2_21	555	"Бързала й Цвята, Цвете мо"	На хоро (по Великден)	На хоро по Великден	"Бързала й Цвята, Цвете мо"	
Td_179_2_22	568	Донка си бульо думаше	На хоро (по Великден)	На хоро	Донка си бульо думаше	
Td_179_2_23	875	"Събрали ми са, събрали"	На хоро (бавно хоро)	На хоро	"Събрали ми са, събрали"	
Td_179_2_24	***			Същата песен с игра	*	
Td_179_2_25	753	"Събрали ми са, събрали "	На хоро (на летен глас)	Същата песен на летен глас	"Събрали ми са, събрали "	
Td_179_2_26	729	"Чувайте, мало й голямо"	На хоро (зимно време)	На хоро	"Чувайте, мало й голямо"	
Td_179_2_27	133	"Ко ми са биле, биле ширине "	"На Лазарица (по баирите, не се пее в дворовете)"	*	Ко ми са биле	
Td_179_2_28	557	Голям са баяс хванале	"На хоро (бавно, по Великден)"	На хоро	Голям са баяс хванале	
Td_179_2_29	538	"Донка ми, мома хубава"	"На хоро (зимно, по Коледа)"	На хоро	"Донка ми, мома хубава"	
Td_179_2_30	435	"Задало ми са й, мале мо"	"На харман (""га вършем, караме, пейм"")"	На харман	"Задало ми са й, мале мо"	
Td_179_2_31	1016	Кумувал беши кум Богдан	На трапеза (по сватби)	На трапеза по сватби	Кумувал беши кум Богдан	
Td_179_2_32	1015	Кумувал бешe кум Богдан	На трапеза	На моабет	Кумувал бешe кум Богдан	
Td_179_2_33	357	Жетва са йе заженало	"Жътварска (преди изгрев, когато се зажънва първият чекъм)"	"Жътварска, сутрин преди слънце"	Мари Ярдано	
Td_179_2_34	352	"Женала й Каля, Кале мо"	Жътварска (по всяко време)	Жътварска	"Женала й Каля, Кале мо"	
Td_180_1_01	379	Ред се редат дор девет етърви	Жътварска (след обед)	Жътварска песен	"Ред се редят, ред се редят дор девет етърви"	
Td_180_1_02	411	Слънцето трепти да зайде	Жътварска 	Жътварска	Слънцето трепти да зайде	
Td_180_1_03	422	Субатче Йенке думаше	"Жътварска (като си отиват от нива, качени на магаретата из пътя)"	Жътварска - като си отиват от нивата	Субатче Йенке думаше	
Td_180_1_04	385	"Мари пладнино, пладня голяма,"	Жътварска (по пладне)	Жътварска по пладне	"Мари пладнино, пладня голяма,"	
Td_180_1_05	1003	Зажени се Милуш	На трапеза (на сватбарска трапеза)	На моабет	Зажени се Милуш	
Td_180_1_06	1042	"Слънцито трептя, захожда"	На моабет	На моабет	"Слънцито трептя, захожда"	
Td_180_1_07	885	"Бре йовчарко, йоловарко"	Хороводна	Хороводна	"Бре йовчарко, йоловарко"	
Td_180_1_08	910	"Задало ми съ й, задало"	Хороводна	Хороводна	"Задало ми съ й, задало"	
Td_180_1_09	939	"Мило ми й, мамо, драго ми й"	Хороводна	Хороводна	"Мило ми й, мамо, драго ми й"	
Td_180_1_10	898	Димитър Ганки думаше	На хоро	Хороводна	Димитър Ганки думаше	
Td_180_1_11	892	Гьоргива мама думаше	Хороводна	Хороводна	Гьоргива мама думаше	
Td_180_1_12	959	Славчо на Радка думаше	Хороводна	Хороводна	Славчо на Рада думаше	
Td_180_1_13	975	Тодор на Тона думаше	Хороводна	Хороводна	Тодор на Тона думаше	
Td_180_1_14	966	"Стояне, Стояне"	Хороводна	Хороводна	"Стояне, Стояне, карай си стадото"	
Td_180_1_15	954	Радяната мама	Хороводна	Хороводна	"Радината мама, тя на Рада дума"	
Td_180_1_16	405	"Слънцето трепти, зайдева"	По жътва (по икиндия)	На жътва	"Слънцето трепти, зайдева"	
Td_180_1_17	1002	Зажени са Мялуш	На моабет	На моабет	Зажени са Мялуш	
Td_180_1_18	998	Мори хей! Димо мами си думаши	На моабет	*	Мори хей! Димо мами си думаши	
Td_180_1_19	363	"Посъбра Станьо, Станьо льо"	Жътварска (сутрин)	Жътварска песен	"Посъбра Станьо, Станьо льо"	
Td_180_1_20	1009	Йостана Станка сираче	На моабет	На моабет	Остана Станка сираче	
Td_180_1_21	1041	"Слънцето трепти, зайдева"	На моабет	На моабет	"Слънцето трепти, зайдева"	
Td_180_1_22	592	Славчо на Радка думаше	На хоро (по Великден)	На хоро	Славчо на Радка думаше	
Td_180_1_23	883	"Бяри ми, мамо, гряхове"	На хоро	На хоро	"Бери ми, мамо, гряхове"	
Td_180_1_24	511	Мара за вода ходяла	На седянка 	На седянка 	Мара за вода ходяла	
Td_180_1_25	1038	Седнал е Диман чорбаджи	На моабет	На моабет	Седнал е Диман чорбаджи	
Td_180_2_01	1022	Мама се войник изпраща	На моабет	На моабет	Мама се войник изпраща	
Td_180_2_02	***			*	"Запей ми, пей ми, тез сръбски песни"	
Td_180_2_03	828	Гьорги бульо тихом проговаря	"На хоро (на вечерни хора, на засевки)"	На хоро	Гьорги бульо тихом проговаря	
Td_180_2_04	483	Рада за вода отива	"Седенкарска (и в къщи, и навънка)"	На седянка	Рада за вода отива	
Td_180_2_05	252	Заспала й Дена	Сватбарска (хоро на засевки и при много други случаи)	На хоро	"Заспала й Дена, мамо"	
Td_180_2_06	1061	"Чувайте, мало й голямо"	На моабет	На моабет	"Чувайте, мало й голямо"	
Td_180_2_07	1050	Стояновата майчица	На моабет	На моабет	Стояновата майчица	
Td_180_2_08	516	"Ой, Яно-Йенке, Богдан махленке"	На сиденки	На седянка	"Ой, Яно-Янке"	
Td_180_2_09	981	"Хайде, ма Радо, да идем"	На хоро 	На хоро 	"Хайде, ма Радо, да идем"	
Td_180_2_10	1028	"Пиян бях, булка Петранке"	На собат (моабет)	На собат	"Пиян бях, булка Петранке"	
Td_180_2_11	***			На моабет	Засвири Божил кавала (кавал?)	Дончо Георгиев Станев
Td_180_2_12	508	Караджа Радка думаше	На седянка	На седянка	Караджа Радка думаше	
Td_180_2_13	473	Наклала й Нанка седянка	На седянка	На седянка	Наклала й Нанка седянка	
Td_180_2_14	475	Седянки се кладяха	На седянка		***	
Td_180_2_15	531	Таз вечер ни съм весела	На седянка		***	
Td_180_2_16	518	Провикна се гюзел Руска	На седянка		***	
Td_180_2_17	247	Трепнали са девят сита	Сватбарска (на подмисането в четвъртък сутринта рано) 		***	
Td_180_2_18	249	"Мале, мила мале"	Сватбарска (на подмисането) 		***	
Td_180_2_19	***				***	
Td_180_2_20	277	"Варда тиче, Доне"	"Сватбарска (когато правят байряка, пеят и играят) "		***	
Td_180_2_21	993	Гена мама дума	На моабет		***	
Td_181_1_01	278	"Деверко льо, млад неженен"	"Сватбарска (на байрака, когато го предават на девера в петък) "	Сватбарска - на байрака	"Деверко льо, млад неженен"	
Td_181_1_02	280	"Кога са, Дончо, находи "	Сватбарска (когато бръснат зетя в събота вечерта) 	Сватбарска - когато бръснат зетя 	"Кога са, Дончо, находи "	
Td_181_1_03	315	"Я изгрей, слънце, я изгрей"	Сватбарска (когато прибулват булката в неделя сутринта) 	Сватбарска - когато прибулват булката 	"Я изгрей, слънце, я изгрей"	
Td_181_1_04	337	"Ти нали знаеш, куме ле"	"Сватбарска (на кума, като се предава кумовото дърво) "	"Сватбарска - на кума, като се предава кумовото дърво"	"Ти нали знаеш, куме ле"	
Td_181_1_05	320	"Прощавай, майко, прощавай"	Сватбарска (когато вземат булката при годежа и я отвеждат при младоженика)	Сватбарска - когато вземат булката при годежа	"Прощавай, майко, прощавай"	
